,propertyName,amenitytype,amenity
20345,Stockbridge,Living Space,"•
Double Pane Windows"
20346,Stockbridge,Living Space,"•
Window Coverings"
20347,Stockbridge,Security,"•
Package Service"
20348,Stockbridge,Security,"•
Controlled Access"
20349,Stockbridge,Security,"•
Property Manager on Site"
20350,Stockbridge,Security,"•
Security System"
20351,Stockbridge,Security,"•
Video Patrol"
20352,Ruth Court,Unique Features,"•
Bike Storage with tune up station"
20353,Ruth Court,Unique Features,"•
Built in bookcase *in select apartments"
20354,Ruth Court,Unique Features,"•
Electric Car Stations"
20355,Ruth Court,Unique Features,"•
Fitness Programs"
20356,Ruth Court,Unique Features,"•
Full-size Washer and Dryer"
20357,Ruth Court,Unique Features,"•
Garbage Disposal"
20358,Ruth Court,Unique Features,"•
High Speed Internet Access"
20359,Ruth Court,Unique Features,"•
In the heart of Capitol Hill"
20360,Ruth Court,Unique Features,"•
Lake and Mountain Views"
20361,Ruth Court,Unique Features,"•
Large Closets"
20362,Ruth Court,Unique Features,"•
Miller Park"
20363,Ruth Court,Unique Features,"•
Multipurpose Washing Station"
20364,Ruth Court,Unique Features,"•
Online Maintenance Portal"
20365,Ruth Court,Unique Features,"•
Onsite Management"
20366,Ruth Court,Unique Features,"•
Quartz Countertops with tile backsplash"
20367,Ruth Court,Unique Features,"•
Stainless steel Energy Star appliances"
20368,Ruth Court,Unique Features,"•
Two miles from Madison Park community and beach"
20369,Ruth Court,Unique Features,"•
Two-tone cabinetry with soft closing drawers"
20370,Ruth Court,Unique Features,"•
USB ports in all apartments"
20371,Ruth Court,Unique Features,"•
Volunteer Park"
20372,Ruth Court,Unique Features,"•
Walk-in closets *in select apartments"
20373,Ruth Court,Unique Features,"•
Walking distance to Light Rail"
20374,Ruth Court,Pet Policy,"•
Must Be Spayed/Neutered"
20375,Ruth Court,Property Information,"•
Built in 2016"
20376,Ruth Court,Property Information,"•
64 Units/4 Stories"
20377,Ruth Court,Lease Length,"6, 9, 12"
20378,Ruth Court,Services,"•
Community-Wide WiFi"
20379,Ruth Court,Services,"•
Day Care"
20380,Ruth Court,Services,"•
Maintenance on site"
20381,Ruth Court,Services,"•
24 Hour Availability"
20382,Ruth Court,Services,"•
Trash Pickup - Door to Door"
20383,Ruth Court,Services,"•
Recycling"
20384,Ruth Court,Services,"•
Online Services"
20385,Ruth Court,Services,"•
Health Club Discount"
20386,Ruth Court,Services,"•
Pet Washing Station"
20387,Ruth Court,Services,"•
Car Charging Station"
20388,Ruth Court,Interior,"•
Elevator"
20389,Ruth Court,Interior,"•
Lounge"
20390,Ruth Court,Interior,"•
Storage Space"
20391,Ruth Court,Outdoor Space,"•
Roof Terrace"
20392,Ruth Court,Outdoor Space,"•
Courtyard"
20393,Ruth Court,Outdoor Space,"•
Grill"
20394,Ruth Court,Outdoor Space,"•
Picnic Area"
20395,Ruth Court,Outdoor Space,"•
Balcony"
20396,Ruth Court,Outdoor Space,"•
Patio"
20397,Ruth Court,Outdoor Space,"•
Deck"
20398,Ruth Court,Outdoor Space,"•
Grill"
20399,Ruth Court,Outdoor Space,"•
Garden"
20400,Ruth Court,Fitness & Recreation,"•
Bike Storage"
20401,Ruth Court,Features,"•
High Speed Internet Access"
20402,Ruth Court,Features,"•
Wi-Fi"
20403,Ruth Court,Features,"•
Washer/Dryer - In Unit"
20404,Ruth Court,Features,"•
Heating"
20405,Ruth Court,Features,"•
Smoke Free"
20406,Ruth Court,Features,"•
Cable Ready"
20407,Ruth Court,Features,"•
Satellite TV"
20408,Ruth Court,Features,"•
Storage Units"
20409,Ruth Court,Features,"•
Tub/Shower"
20410,Ruth Court,Features,"•
Wheelchair Accessible (Rooms)"
20411,Ruth Court,Kitchen,"•
Dishwasher"
20412,Ruth Court,Kitchen,"•
Disposal"
20413,Ruth Court,Kitchen,"•
Stainless Steel Appliances"
20414,Ruth Court,Kitchen,"•
Island Kitchen"
20415,Ruth Court,Kitchen,"•
Kitchen"
20416,Ruth Court,Kitchen,"•
Microwave"
20417,Ruth Court,Kitchen,"•
Oven"
20418,Ruth Court,Kitchen,"•
Refrigerator"
20419,Ruth Court,Kitchen,"•
Freezer"
20420,Ruth Court,Kitchen,"•
Breakfast Nook"
20421,Ruth Court,Living Space,"•
Hardwood Floors"
20422,Ruth Court,Living Space,"•
Carpet"
20423,Ruth Court,Living Space,"•
Built-In Bookshelves"
20424,Ruth Court,Living Space,"•
Views"
20425,Ruth Court,Living Space,"•
Walk-In Closets"
20426,Ruth Court,Living Space,"•
Window Coverings"
20427,Ruth Court,Security,"•
Controlled Access"
20428,Ruth Court,Security,"•
Property Manager on Site"
20429,Kulle Urban Living,Unique Features,"•
Cabinetry"
20430,Kulle Urban Living,Unique Features,"•
Communal Kitchens"
20431,Kulle Urban Living,Unique Features,"•
Full Bathroom"
20432,Kulle Urban Living,Unique Features,"•
Lofted Areas Above The Bathroom*"
20433,Kulle Urban Living,Unique Features,"•
Package Concierge Package Locker System"
20434,Kulle Urban Living,Unique Features,"•
Shelving"
20435,Kulle Urban Living,Property Information,"•
Built in 2016"
20436,Kulle Urban Living,Property Information,"•
64 Units/7 Stories"
20437,Kulle Urban Living,Lease Length,3 - 12 Month Leases
20438,Kulle Urban Living,Services,"•
Laundry Facilities"
20439,Kulle Urban Living,Services,"•
Recycling"
20440,Kulle Urban Living,Services,"•
Online Services"
20441,Kulle Urban Living,Interior,"•
Elevator"
20442,Kulle Urban Living,Outdoor Space,"•
Roof Terrace"
20443,Kulle Urban Living,Outdoor Space,"•
Deck"
20444,Kulle Urban Living,Outdoor Space,"•
Grill"
20445,Kulle Urban Living,Fitness & Recreation,"•
Bike Storage"
20446,Kulle Urban Living,Features,"•
High Speed Internet Access"
20447,Kulle Urban Living,Features,"•
Wi-Fi"
20448,Kulle Urban Living,Features,"•
Air Conditioning"
20449,Kulle Urban Living,Features,"•
Heating"
20450,Kulle Urban Living,Features,"•
Ceiling Fans"
20451,Kulle Urban Living,Features,"•
Smoke Free"
20452,Kulle Urban Living,Features,"•
Cable Ready"
20453,Kulle Urban Living,Features,"•
Tub/Shower"
20454,Kulle Urban Living,Features,"•
Intercom"
20455,Kulle Urban Living,Kitchen,"•
Granite Countertops"
20456,Kulle Urban Living,Kitchen,"•
Stainless Steel Appliances"
20457,Kulle Urban Living,Kitchen,"•
Kitchen"
20458,Kulle Urban Living,Kitchen,"•
Microwave"
20459,Kulle Urban Living,Kitchen,"•
Oven"
20460,Kulle Urban Living,Kitchen,"•
Range"
20461,Kulle Urban Living,Kitchen,"•
Refrigerator"
20462,Kulle Urban Living,Kitchen,"•
Freezer"
20463,Kulle Urban Living,Living Space,"•
Vaulted Ceiling"
20464,Kulle Urban Living,Living Space,"•
Views"
20465,Kulle Urban Living,Living Space,"•
Loft Layout"
20466,Kulle Urban Living,Security,"•
Controlled Access"
20467,Clearwater Apartments - Star Apartments,Unique Features,"•
High Speed Internet Access"
20468,Clearwater Apartments - Star Apartments,Unique Features,"•
Washer and Dryer in Home"
20469,Clearwater Apartments - Star Apartments,Pet Policy,"•
$150 Deposit"
20470,Clearwater Apartments - Star Apartments,Pet Policy,"•
20 lb Weight Limit"
20471,Clearwater Apartments - Star Apartments,Pet Policy,"•
1 Pet Limit"
20472,Clearwater Apartments - Star Apartments,Property Information,"•
Built in 2001"
20473,Clearwater Apartments - Star Apartments,Property Information,"•
94 Units/6 Stories"
20474,Clearwater Apartments - Star Apartments,Lease Length,1-12
20475,Clearwater Apartments - Star Apartments,Services,"•
Maintenance on site"
20476,Clearwater Apartments - Star Apartments,Services,"•
24 Hour Availability"
20477,Clearwater Apartments - Star Apartments,Services,"•
Recycling"
20478,Clearwater Apartments - Star Apartments,Services,"•
Renters Insurance Program"
20479,Clearwater Apartments - Star Apartments,Services,"•
Online Services"
20480,Clearwater Apartments - Star Apartments,Interior,"•
Elevator"
20481,Clearwater Apartments - Star Apartments,Interior,"•
Storage Space"
20482,Clearwater Apartments - Star Apartments,Outdoor Space,"•
Gated"
20483,Clearwater Apartments - Star Apartments,Outdoor Space,"•
Courtyard"
20484,Clearwater Apartments - Star Apartments,Outdoor Space,"•
Balcony"
20485,Clearwater Apartments - Star Apartments,Fitness & Recreation,"•
Bike Storage"
20486,Clearwater Apartments - Star Apartments,Features,"•
High Speed Internet Access"
20487,Clearwater Apartments - Star Apartments,Features,"•
Washer/Dryer - In Unit"
20488,Clearwater Apartments - Star Apartments,Features,"•
Heating"
20489,Clearwater Apartments - Star Apartments,Features,"•
Ceiling Fans"
20490,Clearwater Apartments - Star Apartments,Features,"•
Smoke Free"
20491,Clearwater Apartments - Star Apartments,Features,"•
Cable Ready"
20492,Clearwater Apartments - Star Apartments,Features,"•
Satellite TV"
20493,Clearwater Apartments - Star Apartments,Features,"•
Trash Compactor"
20494,Clearwater Apartments - Star Apartments,Features,"•
Storage Units"
20495,Clearwater Apartments - Star Apartments,Features,"•
Tub/Shower"
20496,Clearwater Apartments - Star Apartments,Features,"•
Intercom"
20497,Clearwater Apartments - Star Apartments,Features,"•
Sprinkler System"
20498,Clearwater Apartments - Star Apartments,Features,"•
Wheelchair Accessible (Rooms)"
20499,Clearwater Apartments - Star Apartments,Kitchen,"•
Dishwasher"
20500,Clearwater Apartments - Star Apartments,Kitchen,"•
Kitchen"
20501,Clearwater Apartments - Star Apartments,Kitchen,"•
Oven"
20502,Clearwater Apartments - Star Apartments,Kitchen,"•
Range"
20503,Clearwater Apartments - Star Apartments,Kitchen,"•
Refrigerator"
20504,Clearwater Apartments - Star Apartments,Living Space,"•
Hardwood Floors"
20505,Clearwater Apartments - Star Apartments,Living Space,"•
Carpet"
20506,Clearwater Apartments - Star Apartments,Living Space,"•
Tile Floors"
20507,Clearwater Apartments - Star Apartments,Living Space,"•
Vinyl Flooring"
20508,Clearwater Apartments - Star Apartments,Living Space,"•
Views"
20509,Clearwater Apartments - Star Apartments,Living Space,"•
Walk-In Closets"
20510,Clearwater Apartments - Star Apartments,Living Space,"•
Loft Layout"
20511,Clearwater Apartments - Star Apartments,Living Space,"•
Double Pane Windows"
20512,Clearwater Apartments - Star Apartments,Living Space,"•
Window Coverings"
20513,Clearwater Apartments - Star Apartments,Security,"•
Package Service"
20514,Clearwater Apartments - Star Apartments,Security,"•
Controlled Access"
20515,Clearwater Apartments - Star Apartments,Security,"•
Property Manager on Site"
20516,Elan 41,Property Information,"•
Built in 1987"
20517,Elan 41,Property Information,"•
Renovated in Jul 2015"
20518,Elan 41,Property Information,"•
78 Units/3 Stories"
20519,Elan 41,Services,"•
Laundry Facilities"
20520,Elan 41,Services,"•
Maintenance on site"
20521,Elan 41,Services,"•
Pet Care"
20522,Elan 41,Services,"•
Pet Play Area"
20523,Elan 41,Interior,"•
Elevator"
20524,Elan 41,Interior,"•
Business Center"
20525,Elan 41,Interior,"•
Clubhouse"
20526,Elan 41,Interior,"•
Lounge"
20527,Elan 41,Outdoor Space,"•
Gated"
20528,Elan 41,Outdoor Space,"•
Courtyard"
20529,Elan 41,Outdoor Space,"•
Grill"
20530,Elan 41,Fitness & Recreation,"•
Fitness Center"
20531,Elan 41,Fitness & Recreation,"•
Bike Storage"
20532,Elan 41,Features,"•
High Speed Internet Access"
20533,Elan 41,Features,"•
Washer/Dryer - In Unit"
20534,Elan 41,Features,"•
Air Conditioning"
20535,Elan 41,Features,"•
Heating"
20536,Elan 41,Features,"•
Ceiling Fans"
20537,Elan 41,Features,"•
Smoke Free"
20538,Elan 41,Features,"•
Cable Ready"
20539,Elan 41,Features,"•
Tub/Shower"
20540,Elan 41,Kitchen,"•
Dishwasher"
20541,Elan 41,Kitchen,"•
Disposal"
20542,Elan 41,Kitchen,"•
Eat-in Kitchen"
20543,Elan 41,Kitchen,"•
Microwave"
20544,Elan 41,Kitchen,"•
Range"
20545,Elan 41,Kitchen,"•
Refrigerator"
20546,Elan 41,Living Space,"•
Hardwood Floors"
20547,Elan 41,Living Space,"•
Carpet"
20548,Elan 41,Living Space,"•
Dining Room"
20549,Elan 41,Living Space,"•
Views"
20550,Elan 41,Living Space,"•
Walk-In Closets"
20551,Elan 41,Living Space,"•
Loft Layout"
20552,Elan 41,Security,"•
Package Service"
20553,Elan 41,Security,"•
Controlled Access"
20554,Elan 41,Security,"•
Property Manager on Site"
20555,Valdok,Unique Features,"•
24-Hr Package Acceptance"
20556,Valdok,Unique Features,"•
Balcony"
20557,Valdok,Unique Features,"•
Bike Storage"
20558,Valdok,Unique Features,"•
Ceiling Fan"
20559,Valdok,Unique Features,"•
Closet"
20560,Valdok,Unique Features,"•
Community Connection Website"
20561,Valdok,Unique Features,"•
Community Gas Grill/BBQ Area"
20562,Valdok,Unique Features,"•
Covered Parking"
20563,Valdok,Unique Features,"•
CoWork Space"
20564,Valdok,Unique Features,"•
Disposal"
20565,Valdok,Unique Features,"•
Dog Grooming Center"
20566,Valdok,Unique Features,"•
Dryer"
20567,Valdok,Unique Features,"•
Heat"
20568,Valdok,Unique Features,"•
Multi-Level Garage"
20569,Valdok,Unique Features,"•
Patio"
20570,Valdok,Unique Features,"•
Pet Park"
20571,Valdok,Unique Features,"•
Resident Lounge"
20572,Valdok,Unique Features,"•
Rooftop Deck"
20573,Valdok,Unique Features,"•
Storage Space"
20574,Valdok,Pet Policy,"•
$300 Deposit"
20575,Valdok,Pet Policy,"•
$40 Monthly Pet Rent"
20576,Valdok,Pet Policy,"•
2 Pet Limit"
20577,Valdok,Property Information,"•
Built in 2018"
20578,Valdok,Property Information,"•
342 Units/7 Stories"
20579,Valdok,Lease Length,"12 months,13 months"
20580,Valdok,Services,"•
Maintenance on site"
20581,Valdok,Services,"•
24 Hour Availability"
20582,Valdok,Services,"•
Online Services"
20583,Valdok,Services,"•
Planned Social Activities"
20584,Valdok,Services,"•
Pet Play Area"
20585,Valdok,Services,"•
Pet Washing Station"
20586,Valdok,Services,"•
Car Charging Station"
20587,Valdok,Services,"•
Key Fob Entry"
20588,Valdok,Interior,"•
Elevator"
20589,Valdok,Interior,"•
Business Center"
20590,Valdok,Interior,"•
Clubhouse"
20591,Valdok,Interior,"•
Multi Use Room"
20592,Valdok,Interior,"•
Storage Space"
20593,Valdok,Interior,"•
Disposal Chutes"
20594,Valdok,Interior,"•
Conference Room"
20595,Valdok,Outdoor Space,"•
Roof Terrace"
20596,Valdok,Outdoor Space,"•
Grill"
20597,Valdok,Outdoor Space,"•
Balcony"
20598,Valdok,Fitness & Recreation,"•
Fitness Center"
20599,Valdok,Fitness & Recreation,"•
Bike Storage"
20600,Valdok,Fitness & Recreation,"•
Gameroom"
20601,Valdok,Features,"•
High Speed Internet Access"
20602,Valdok,Features,"•
Wi-Fi"
20603,Valdok,Features,"•
Washer/Dryer - In Unit"
20604,Valdok,Features,"•
Heating"
20605,Valdok,Features,"•
Ceiling Fans"
20606,Valdok,Features,"•
Smoke Free"
20607,Valdok,Features,"•
Trash Compactor"
20608,Valdok,Features,"•
Storage Units"
20609,Valdok,Features,"•
Tub/Shower"
20610,Valdok,Features,"•
Wheelchair Accessible (Rooms)"
20611,Valdok,Kitchen,"•
Dishwasher"
20612,Valdok,Kitchen,"•
Disposal"
20613,Valdok,Kitchen,"•
Ice Maker"
20614,Valdok,Kitchen,"•
Granite Countertops"
20615,Valdok,Kitchen,"•
Stainless Steel Appliances"
20616,Valdok,Kitchen,"•
Kitchen"
20617,Valdok,Kitchen,"•
Microwave"
20618,Valdok,Kitchen,"•
Oven"
20619,Valdok,Kitchen,"•
Range"
20620,Valdok,Kitchen,"•
Refrigerator"
20621,Valdok,Kitchen,"•
Freezer"
20622,Valdok,Living Space,"•
Hardwood Floors"
20623,Valdok,Living Space,"•
Carpet"
20624,Valdok,Living Space,"•
Vinyl Flooring"
20625,Valdok,Living Space,"•
Views"
20626,Valdok,Living Space,"•
Walk-In Closets"
20627,Valdok,Living Space,"•
Double Pane Windows"
20628,Valdok,Living Space,"•
Window Coverings"
20629,Valdok,Security,"•
Controlled Access"
20630,Valdok,Security,"•
Property Manager on Site"
20631,Twenty20 Mad,Unique Features,"•
Air conditioning ports"
20632,Twenty20 Mad,Unique Features,"•
Butterfly Entry System"
20633,Twenty20 Mad,Unique Features,"•
Concrete flooring in 1st floor homes"
20634,Twenty20 Mad,Unique Features,"•
Electrostatic apartment home sanitation and ..."
20635,Twenty20 Mad,Unique Features,"•
Energy efficient designed with dual-pane ..."
20636,Twenty20 Mad,Unique Features,"•
EV Charging Stations"
20637,Twenty20 Mad,Unique Features,"•
Huge walk-in closets"
20638,Twenty20 Mad,Unique Features,"•
In-home full size washer/dryer"
20639,Twenty20 Mad,Unique Features,"•
Modern cabinetry with under-mount lighting"
20640,Twenty20 Mad,Unique Features,"•
Pet Friendly"
20641,Twenty20 Mad,Unique Features,"•
Private patios and balconies"
20642,Twenty20 Mad,Unique Features,"•
Quartz countertops in kitchen and bathrooms"
20643,Twenty20 Mad,Unique Features,"•
Record Studio & Sound Room"
20644,Twenty20 Mad,Unique Features,"•
Recreation Room"
20645,Twenty20 Mad,Unique Features,"•
Rooftop Entertainment Deck"
20646,Twenty20 Mad,Unique Features,"•
Smokey subway tile full backsplash"
20647,Twenty20 Mad,Unique Features,"•
Spacious living areas with sleek interiors"
20648,Twenty20 Mad,Unique Features,"•
Spacious master-suites"
20649,Twenty20 Mad,Unique Features,"•
Stainless-steel appliances"
20650,Twenty20 Mad,Unique Features,"•
USB ports"
20651,Twenty20 Mad,Unique Features,"•
Wood vinyl hard-surface flooring through out ..."
20652,Twenty20 Mad,Unique Features,"•
Wood-Style Flooring"
20653,Twenty20 Mad,Pet Policy,"•
$300 Deposit"
20654,Twenty20 Mad,Pet Policy,"•
$45 Monthly Pet Rent"
20655,Twenty20 Mad,Pet Policy,"•
2 Pet Limit"
20656,Twenty20 Mad,Property Information,"•
Built in 2017"
20657,Twenty20 Mad,Property Information,"•
157 Units/6 Stories"
20658,Twenty20 Mad,Lease Length,"3 months,6 months,7 months,9 months,12 months,13 months"
20659,Twenty20 Mad,Services,"•
24 Hour Availability"
20660,Twenty20 Mad,Services,"•
Online Services"
